fro_norm,rank,s_min,s_max,cond,mean_|σ-1|,max_|σ-1|,orthogonality_error_rel,symmetry_error_rel,idempotency_error_rel,rel_Fro(||W-I||),trace,trace_minus_rank_abs,eig_imag_max_abs,eig_real_min,eig_real_max,shots
31.98747728344955,1024,0.5195564282520904,1.1238270256008605,2.1630509497913017,0.005681295363162547,0.48044357174790964,0.0013418523725274257,0.035888350635205284,0.02579557255045929,0.029314582796365753,1023.1314382553101,0.8685617446899414,0.03729442035572379,0.5275011092457426,1.0227569048881098,1
31.957046862155575,1024,0.17655025456897258,1.1951075147823869,6.7692200031096315,0.013345039608160459,0.8234497454310274,0.0024548972884386976,0.06949579067490193,0.047755322887579166,0.0562444673655235,1020.9039289355278,3.0960710644721985,0.07317100386888938,0.17785029666736812,1.055838841875664,4
31.931229730124276,1024,0.10413193376684068,1.2944579707279706,12.430941440368912,0.018380887801758786,0.8958680662331593,0.0031308436117681356,0.0886937930867902,0.06128651520820165,0.0706668314897544,1019.082591354847,4.917408645153046,0.08318242806034266,0.10483575050593569,1.0699229321913553,8
31.866253661682954,1024,0.04889660952003879,1.4181317849067738,29.002660896674147,0.028888554988001497,0.9511033904799612,0.004530288501298636,0.12758495103686196,0.08663020242155903,0.10092634773415532,1014.1827147006989,9.817285299301147,0.11997166356333207,0.049206983003635615,1.0832326393023664,16
