fro_norm,rank,s_min,s_max,cond,mean_|σ-1|,max_|σ-1|,orthogonality_error_rel,symmetry_error_rel,idempotency_error_rel,rel_Fro(||W-I||),trace,trace_minus_rank_abs,eig_imag_max_abs,eig_real_min,eig_real_max,dataset,shots
31.815519445164885,1024,0.03272372499059334,1.5358149091005355,46.93276543370341,0.03270592754289861,0.9672762750094066,0.005432222918401797,0.15079892443171375,0.09769131595219452,0.12054398357083076,1010.2015898823738,13.79841011762619,0.11928991054963389,0.03315277365906366,1.0860569582770714,fgvc_aircraft,4
31.678364221189106,1024,0.01890495916954996,1.7612607530836737,93.16395435122229,0.050321554123669406,0.9810950408304501,0.007701696088688387,0.20595830866513626,0.12891907591480206,0.16664493238576797,998.638324379921,25.36167562007904,0.15864181511692502,0.01934482263133524,1.0875598310300805,fgvc_aircraft,8
31.526991209649744,1024,0.012212289811287337,1.9605382484695701,160.53813648096707,0.07956457893795583,0.9877877101887127,0.011328889544795027,0.2911309121442594,0.17272207356730043,0.23652533651692667,978.513951510191,45.486048489809036,0.25539825970457347,0.013161703251862528,1.1174662322559825,fgvc_aircraft,16
31.9874942954369,1024,0.48894962498953315,1.115497877402505,2.2814167766799787,0.005770159150418459,0.5110503750104669,0.0013365598685529819,0.035557243986047884,0.02538299902234624,0.02948274044322911,1023.1265988349915,0.8734011650085449,0.040655861538600915,0.49665881704062054,1.0242065547739947,food101,1
31.955743410406747,1024,0.17645250153733333,1.1799276571634483,6.686942077235456,0.013769331061512357,0.8235474984626667,0.0025019572652626287,0.07091486038178253,0.04874257353028048,0.05729932200723665,1020.7970593571663,3.2029406428337097,0.07914574482879264,0.1777192418176161,1.066673751611959,food101,4
31.914001022500837,1024,0.08871214691773711,1.2499619168059108,14.090087549848185,0.021048872571236228,0.9112878530822629,0.003476819696993536,0.099513728520686,0.06760832960110284,0.07921564321180519,1017.8349288105965,6.165071189403534,0.13556477573415673,0.08921961325341352,1.072764365612967,food101,8
31.827976050986212,1024,0.03927880019094193,1.357228853838888,34.55372483989157,0.03438498560731136,0.9607211998090581,0.005124515457114236,0.14499131025143258,0.096769307479517,0.11555119873642422,1011.2398224473,12.760177552700043,0.13891493985187617,0.03952475939833769,1.1036402534130496,food101,16
31.980415209623974,1024,0.3162472661644903,1.140898487818321,3.6076153373762394,0.006922208272819797,0.6837527338355097,0.001618360754238012,0.04296888509816025,0.029910980896432012,0.0369969297123161,1022.6281816959381,1.3718183040618896,0.06001873075689197,0.3212061873892698,1.031154223012162,oxford_flowers,1
31.951245722770185,1024,0.11250449280360539,1.2136872585537977,10.787900361210314,0.01370130920959081,0.8874955071963946,0.0026282888476908714,0.07588232023318879,0.05079059102307911,0.0615805204572175,1020.3762202262878,3.623779773712158,0.1022028818825591,0.11384120142498899,1.0735906768778174,oxford_flowers,4
31.92856331583868,1024,0.06760734556388517,1.2672312299540853,18.743987349076182,0.01822469743329268,0.9323926544361149,0.0032437617036749004,0.09460180007311897,0.06257964751962936,0.07569053889329685,1018.5971058011055,5.402894198894501,0.10731525574200428,0.06830887998127982,1.0579308198866182,oxford_flowers,8
